,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
905,Lincoln Square,40.77352888942166,-73.98533777001262,FlyBarre Lincoln Center,40.77519532191418,-73.98413457594117,Gym / Fitness Center
906,Lincoln Square,40.77352888942166,-73.98533777001262,Big Apple Circus,40.77213234383995,-73.98534816184991,Circus
907,Lincoln Square,40.77352888942166,-73.98533777001262,The Casbah,40.773586933363575,-73.98217936527746,Food Truck
908,Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Square,40.773574459099386,-73.98210475604584,Plaza
909,Lincoln Square,40.77352888942166,-73.98533777001262,The Phillips Club,40.77447253578938,-73.98334926095586,Hotel
910,Lincoln Square,40.77352888942166,-73.98533777001262,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,40.77404823246509,-73.98501181956064,High School
911,Lincoln Square,40.77352888942166,-73.98533777001262,Flywheel Sports,40.77533,-73.98425,Cycle Studio
912,Lincoln Square,40.77352888942166,-73.98533777001262,Mitzi E. Newhouse Theater,40.77340581409697,-73.98361112055268,Theater
913,Lincoln Square,40.77352888942166,-73.98533777001262,Indie Food and Wine,40.77362264940538,-73.98357213265541,Café
914,Lincoln Square,40.77352888942166,-73.98533777001262,The Grand Tier,40.77338931,-73.98353232,American Restaurant
915,Lincoln Square,40.77352888942166,-73.98533777001262,Kiehl's,40.774129211002,-73.98155137896538,Cosmetics Shop
916,Lincoln Square,40.77352888942166,-73.98533777001262,Apple Upper West Side,40.77500537520411,-73.98250658255392,Electronics Store
917,Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Ristorante,40.77341322112094,-73.98353503896452,Italian Restaurant
918,Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Center Theater,40.77353919548124,-73.98373200958648,Theater
919,Lincoln Square,40.77352888942166,-73.98533777001262,Rosa Mexicano,40.7711834505908,-73.9833246594503,Mexican Restaurant
920,Lincoln Square,40.77352888942166,-73.98533777001262,AMC Loews Lincoln Square 13,40.77506281342569,-73.98209487023252,Movie Theater
921,Lincoln Square,40.77352888942166,-73.98533777001262,The Juilliard Store,40.77435341151559,-73.98295742545906,College Bookstore
922,Lincoln Square,40.77352888942166,-73.98533777001262,The Metropolitan Opera Stage Door,40.773256053612286,-73.98558389274828,Opera House
923,Lincoln Square,40.77352888942166,-73.98533777001262,Equinox Sports Club New York,40.77439,-73.981231,Gym
924,Lincoln Square,40.77352888942166,-73.98533777001262,Vanguard Wine Bar,40.77636373884985,-73.9831925786274,Wine Bar
925,Lincoln Square,40.77352888942166,-73.98533777001262,The Smith,40.77150531958815,-73.98229201694723,American Restaurant
926,Lincoln Square,40.77352888942166,-73.98533777001262,lululemon athletica,40.77230312801631,-73.98186117410654,Sporting Goods Shop
927,Lincoln Square,40.77352888942166,-73.98533777001262,Dante Park - Lincoln Center Triangle,40.77202918569011,-73.98248990630684,Plaza
928,Lincoln Square,40.77352888942166,-73.98533777001262,Boulud Sud,40.77192955953719,-73.98157649135018,Mediterranean Restaurant
929,Lincoln Square,40.77352888942166,-73.98533777001262,Crossfit NYC - Upper West Side,40.77441561462417,-73.98109653863574,Gym
930,Lincoln Square,40.77352888942166,-73.98533777001262,Laurie M. Tisch Illumination Lawn,40.77323901900202,-73.98344755377325,Field
931,Lincoln Square,40.77352888942166,-73.98533777001262,Breads Bakery - Lincoln Center,40.7710295,-73.98180789999999,Bakery
932,Lincoln Square,40.77352888942166,-73.98533777001262,Clark Studio Theater,40.7740691854791,-73.98467906522265,Theater
933,Lincoln Square,40.77352888942166,-73.98533777001262,Barclay's Capital Grove at Lincoln Center,40.77288661629857,-73.98355102214273,Park
934,Lincoln Square,40.77352888942166,-73.98533777001262,Boule & Cherie,40.77599029027833,-73.98336587134303,Café
935,Lincoln Square,40.77352888942166,-73.98533777001262,Gracefully,40.775195766225046,-73.98780901597966,Grocery Store
936,Lincoln Square,40.77352888942166,-73.98533777001262,David Rubenstein Atrium at Lincoln Center,40.771090418236135,-73.98267210067277,Performing Arts Venue
937,Lincoln Square,40.77352888942166,-73.98533777001262,Épicerie Boulud,40.77203371788467,-73.98217041215067,Café
938,Lincoln Square,40.77352888942166,-73.98533777001262,FIT RxN: NYC,40.77371838112694,-73.99001761744154,Gym / Fitness Center
939,Lincoln Square,40.77352888942166,-73.98533777001262,Atlantic Grill,40.77207662198586,-73.98145478042602,Seafood Restaurant
940,Lincoln Square,40.77352888942166,-73.98533777001262,Paul Milstein Pool and Terrace,40.77310778959217,-73.98359406557694,Plaza
941,Lincoln Square,40.77352888942166,-73.98533777001262,Cafe Fiorello,40.771735000935664,-73.98199555811516,Italian Restaurant
942,Lincoln Square,40.77352888942166,-73.98533777001262,67 Wine & Spirits,40.77477471626753,-73.98082884782761,Wine Shop
943,Lincoln Square,40.77352888942166,-73.98533777001262,Francesca Beale Theatre,40.773571720755676,-73.98351437225175,Movie Theater
944,Lincoln Square,40.77352888942166,-73.98533777001262,Nalini Method,40.77190464950682,-73.9895558994474,Gym / Fitness Center
945,Lincoln Square,40.77352888942166,-73.98533777001262,P.J. Clarke's,40.77184767661627,-73.98277613228194,Burger Joint
946,Lincoln Square,40.77352888942166,-73.98533777001262,Shakespeare & Co.,40.776419061484354,-73.98213328788914,Bookstore
947,Lincoln Square,40.77352888942166,-73.98533777001262,Nanoosh,40.775823380783734,-73.9822036812238,Mediterranean Restaurant
948,Lincoln Square,40.77352888942166,-73.98533777001262,SoulCycle West 60th Street,40.77246117365789,-73.98993027408413,Cycle Studio
949,Lincoln Square,40.77352888942166,-73.98533777001262,Bar Boulud,40.7718590542576,-73.98230114526464,French Restaurant
950,Lincoln Square,40.77352888942166,-73.98533777001262,All Seasons Nail & Spa,40.7732000519755,-73.98932504978148,Spa
951,Lincoln Square,40.77352888942166,-73.98533777001262,The Empire Hotel,40.771545,-73.98263,Hotel
952,Lincoln Square,40.77352888942166,-73.98533777001262,Prelude Café & Bar,40.773412,-73.982633,Café
953,Lincoln Square,40.77352888942166,-73.98533777001262,CorePower Yoga,40.776861442798776,-73.9818026887538,Yoga Studio
954,Lincoln Square,40.77352888942166,-73.98533777001262,Unleashed by Petco,40.77444718631594,-73.98104936660039,Pet Store
955,Lincoln Square,40.77352888942166,-73.98533777001262,Cafe Luxembourg,40.777514,-73.983556,French Restaurant
956,Lincoln Square,40.77352888942166,-73.98533777001262,Magnolia Bakery,40.77563667082563,-73.9801535759707,Bakery
957,Lincoln Square,40.77352888942166,-73.98533777001262,Le Pain Quotidien,40.77265656734981,-73.98163855075836,Café
958,Lincoln Square,40.77352888942166,-73.98533777001262,Richard Tucker Square,40.77357467300629,-73.98196054620766,Plaza
959,Lincoln Square,40.77352888942166,-73.98533777001262,Vin Sur Vingt,40.775568,-73.989927,Wine Bar
960,Lincoln Square,40.77352888942166,-73.98533777001262,Dig Inn,40.77433733281869,-73.98154962403439,Salad Place
961,Lincoln Square,40.77352888942166,-73.98533777001262,Bed Bath & Beyond,40.7726316,-73.9818792,Furniture / Home Store
962,Lincoln Square,40.77352888942166,-73.98533777001262,Barry’s Bootcamp UWS,40.77534766276245,-73.9799947494176,Gym / Fitness Center
963,Lincoln Square,40.77352888942166,-73.98533777001262,The Empire Hotel Rooftop,40.77147785043831,-73.9827440886541,Roof Deck
964,Lincoln Square,40.77352888942166,-73.98533777001262,Seventieth Street Playground (aka PS 199 Playground),40.77747594570336,-73.98400937293768,Playground
965,Lincoln Square,40.77352888942166,-73.98533777001262,The Empire Hotel Lobby Bar,40.77164962714453,-73.98233466662263,Bar
966,Lincoln Square,40.77352888942166,-73.98533777001262,Merkin Concert Hall,40.77517864857521,-73.98312962481987,Concert Hall
967,Lincoln Square,40.77352888942166,-73.98533777001262,Joe: The Art of Coffee,40.7749910102078,-73.9802755128801,Coffee Shop
968,Lincoln Square,40.77352888942166,-73.98533777001262,West End Towers Park,40.7751103425325,-73.98808964543346,Park
969,Lincoln Square,40.77352888942166,-73.98533777001262,Gertrude Ederle Recreation Center,40.77149887501632,-73.98882265913235,Athletics & Sports
970,Lincoln Square,40.77352888942166,-73.98533777001262,Vive La Crêpe,40.77514985932948,-73.98051492316965,French Restaurant
971,Lincoln Square,40.77352888942166,-73.98533777001262,Noi Due Carne,40.776145,-73.981533,Italian Restaurant
972,Lincoln Square,40.77352888942166,-73.98533777001262,Renaissance Fine Wines & Spirits,40.777293344748806,-73.9880656744655,Wine Shop
973,Lincoln Square,40.77352888942166,-73.98533777001262,Century 21 Department Store,40.7740893,-73.9817959,Department Store
974,Lincoln Square,40.77352888942166,-73.98533777001262,Noi Due,40.77608153873772,-73.98182259691175,Italian Restaurant
975,Lincoln Square,40.77352888942166,-73.98533777001262,Central Rock Gym,40.772634315236424,-73.9907887429527,Climbing Gym
976,Lincoln Square,40.77352888942166,-73.98533777001262,Row House NYC,40.77152712646813,-73.98938990674594,Gym / Fitness Center
977,Lincoln Square,40.77352888942166,-73.98533777001262,MAC Cosmetics,40.77397353608048,-73.98140021150208,Cosmetics Shop
978,Lincoln Square,40.77352888942166,-73.98533777001262,EVF Columbus Circle,40.77150979949672,-73.98973676700084,Recreation Center
979,Lincoln Square,40.77352888942166,-73.98533777001262,West Elm,40.77018188358475,-73.9819729268482,Furniture / Home Store
980,Lincoln Square,40.77352888942166,-73.98533777001262,SAG-AFTRA,40.77188104273546,-73.9817499397748,General Entertainment
981,Lincoln Square,40.77352888942166,-73.98533777001262,Lincoln Square Steak,40.77767693988509,-73.98317210034625,Steakhouse
982,Lincoln Square,40.77352888942166,-73.98533777001262,Rite Aid,40.7771947,-73.9830383,Pharmacy
983,Lincoln Square,40.77352888942166,-73.98533777001262,Warby Parker,40.77507209948035,-73.98060929218194,Optical Shop
984,Clinton,40.75910089146212,-73.99611936309479,Pershing Square Signature Theater,40.7592276,-73.9952319,Theater
985,Clinton,40.75910089146212,-73.99611936309479,Pio Pio,40.76063594478618,-73.99471374607128,Peruvian Restaurant
986,Clinton,40.75910089146212,-73.99611936309479,UCB Theatre Hell’s Kitchen,40.760499950120476,-73.997863306895,Comedy Club
987,Clinton,40.75910089146212,-73.99611936309479,Playwrights Horizons,40.758817619979915,-73.99357382102023,Theater
988,Clinton,40.75910089146212,-73.99611936309479,Equinox® at M Club,40.75920115265559,-73.99508032030828,Gym / Fitness Center
989,Clinton,40.75910089146212,-73.99611936309479,The Victory,40.75927433585485,-73.99646791200374,Building
990,Clinton,40.75910089146212,-73.99611936309479,Manhattan Plaza Health Club (MPHC),40.75996689999999,-73.99458489999999,Gym / Fitness Center
991,Clinton,40.75910089146212,-73.99611936309479,Stage 42,40.758866974859906,-73.9938772234132,Theater
992,Clinton,40.75910089146212,-73.99611936309479,Rustic Table,40.759754,-73.996013,Café
993,Clinton,40.75910089146212,-73.99611936309479,Mémé Mediterranean,40.760904754375375,-73.99460052237751,Mediterranean Restaurant
994,Clinton,40.75910089146212,-73.99611936309479,YOTEL New York,40.759171152139054,-73.99526845262133,Hotel
995,Clinton,40.75910089146212,-73.99611936309479,Pan Aqua Diving,40.7599386094597,-73.99452003010043,Sporting Goods Shop
996,Clinton,40.75910089146212,-73.99611936309479,Mark Fisher Fitness - Ninja Clubhouse,40.75683627951094,-73.99471875886772,Gym / Fitness Center
997,Clinton,40.75910089146212,-73.99611936309479,M Club at MiMA,40.75882771990531,-73.9948342220298,Lounge
998,Clinton,40.75910089146212,-73.99611936309479,Little Pie Company,40.75950656369549,-73.99319888622144,Pie Shop
999,Clinton,40.75910089146212,-73.99611936309479,Yotel - Rooftop Cinema Club,40.759429476399106,-73.99504653708904,Movie Theater
1000,Clinton,40.75910089146212,-73.99611936309479,Chez Josephine,40.75874739808714,-73.99339660073383,French Restaurant
1001,Clinton,40.75910089146212,-73.99611936309479,The Westside Theater,40.75935013765587,-73.99276473897154,Indie Theater
1002,Clinton,40.75910089146212,-73.99611936309479,Capizzi,40.757312071957266,-73.99346864470768,Pizza Place
1003,Clinton,40.75910089146212,-73.99611936309479,Walter's Cottage,40.75992709705884,-73.99529415340317,Sports Bar
1004,Clinton,40.75910089146212,-73.99611936309479,Treehaus,40.75929315254038,-73.99463256024305,Food Court
1005,Clinton,40.75910089146212,-73.99611936309479,Astro Dog Run,40.75808111019388,-73.9970210180508,Dog Run
1006,Clinton,40.75910089146212,-73.99611936309479,yotel galley,40.759181749320184,-73.99551339388837,Hotel Bar
1007,Clinton,40.75910089146212,-73.99611936309479,Sunac Natural Food,40.76072453468411,-73.99842514475792,Health Food Store
1008,Clinton,40.75910089146212,-73.99611936309479,Brooklyn Fare,40.756094,-73.99659,Supermarket
1009,Clinton,40.75910089146212,-73.99611936309479,Shorty's,40.75815902743957,-73.99280273587476,Sandwich Place
1010,Clinton,40.75910089146212,-73.99611936309479,Pod Times Square,40.75821446509751,-73.99315501347948,Hotel
1011,Clinton,40.75910089146212,-73.99611936309479,Grand Cru Wine & Spirits,40.76141099997067,-73.99771927038316,Wine Shop
1012,Clinton,40.75910089146212,-73.99611936309479,Baryshnikov Arts Center,40.7562834864242,-73.99718114055341,Theater
1013,Clinton,40.75910089146212,-73.99611936309479,Life Time Athletic at Sky,40.76115126873309,-73.99913217426928,Gym
1014,Clinton,40.75910089146212,-73.99611936309479,TITLE Boxing Club NYC - Midtown West,40.75636043759353,-73.99731271933179,Gym / Fitness Center
1015,Clinton,40.75910089146212,-73.99611936309479,The Actors Studio,40.76033891491542,-73.99328012583598,Theater
1016,Clinton,40.75910089146212,-73.99611936309479,DiMenna Center for Classical Music,40.75632282156117,-73.99719159820236,Music School
1017,Clinton,40.75910089146212,-73.99611936309479,Theater Row - The Acorn,40.7585514688034,-73.9934189068339,Theater
1018,Clinton,40.75910089146212,-73.99611936309479,La Vela Dining & Bar,40.76115612063494,-73.9981398392287,Italian Restaurant
1019,Clinton,40.75910089146212,-73.99611936309479,Manhattan Plaza Park,40.75989807538225,-73.99444862120194,Park
1020,Clinton,40.75910089146212,-73.99611936309479,West Bank Cafe,40.75865263806992,-73.99309881846278,American Restaurant
1021,Clinton,40.75910089146212,-73.99611936309479,Grace Wine and Spirits,40.76074421957208,-73.99440318346024,Wine Shop
1022,Clinton,40.75910089146212,-73.99611936309479,44 & X,40.76102377100562,-73.99451778340418,American Restaurant
1023,Clinton,40.75910089146212,-73.99611936309479,Treadwell,40.759963612615174,-73.996284413735,Restaurant
1024,Clinton,40.75910089146212,-73.99611936309479,Ada’s Place,40.75727008003709,-73.99836463884138,Cocktail Bar
1025,Clinton,40.75910089146212,-73.99611936309479,Ample Hills Creamery,40.76245082042913,-73.99707133667775,Ice Cream Shop
1026,Clinton,40.75910089146212,-73.99611936309479,Peter Jay Sharp Theater @ Playwrights Horizons,40.75878164659292,-73.99352456158583,Indie Theater
1027,Clinton,40.75910089146212,-73.99611936309479,505W37,40.75690858825211,-73.99800734510892,Residential Building (Apartment / Condo)
1028,Clinton,40.75910089146212,-73.99611936309479,Domus,40.76007613776004,-73.99239962486234,Gift Shop
1029,Clinton,40.75910089146212,-73.99611936309479,Lansdowne Road,40.7606252623736,-73.99492382679445,Pub
1030,Clinton,40.75910089146212,-73.99611936309479,Bea,40.759434,-73.99243,New American Restaurant
1031,Clinton,40.75910089146212,-73.99611936309479,Veritas Studio Wines,40.76216482709867,-73.99562415236564,Wine Shop
1032,Clinton,40.75910089146212,-73.99611936309479,New Dramatists,40.76010272025666,-73.99299719206462,Theater
1033,Clinton,40.75910089146212,-73.99611936309479,Chimichurri Grill,40.759228888558525,-73.9920324585986,Steakhouse
1034,Clinton,40.75910089146212,-73.99611936309479,The Lion Theatre - Theater Row,40.75858296373533,-73.99318210654602,Theater
1035,Clinton,40.75910089146212,-73.99611936309479,Playboy Club New York,40.76000023219246,-73.99636724453029,Lounge
1036,Clinton,40.75910089146212,-73.99611936309479,The Spa at the OUT NYC,40.759511052405415,-73.9967572111677,Spa
1037,Clinton,40.75910089146212,-73.99611936309479,Gotham West Market,40.76247485468297,-73.99700918734288,Food Court
1038,Clinton,40.75910089146212,-73.99611936309479,Wine Escape,40.759914853622604,-73.99219335633057,Wine Bar
1039,Clinton,40.75910089146212,-73.99611936309479,Chef's Table At Brooklyn Fare,40.75602376620261,-73.99636631297123,American Restaurant
1040,Clinton,40.75910089146212,-73.99611936309479,Stage 42,40.75880745250766,-73.99400667435344,Theater
1041,Clinton,40.75910089146212,-73.99611936309479,Adella Wine Bar,40.75945554568737,-73.9930377008285,Wine Bar
1042,Clinton,40.75910089146212,-73.99611936309479,Distrikt Hotel New York City,40.75670714599083,-73.99287335653906,Hotel
1043,Clinton,40.75910089146212,-73.99611936309479,Club 7 By Iowa Sports,40.76082717166776,-73.99912031260314,Gym
1044,Clinton,40.75910089146212,-73.99611936309479,Sea Breeze Fish Market,40.75717683936692,-73.99351769091956,Seafood Restaurant
1045,Clinton,40.75910089146212,-73.99611936309479,Legacy Records,40.757592,-73.998352,American Restaurant
1046,Clinton,40.75910089146212,-73.99611936309479,Theater Row,40.758483322270166,-73.99348797815622,Theater
1047,Clinton,40.75910089146212,-73.99611936309479,Red Poke,40.759032579304254,-73.99199356946293,Poke Place
1048,Clinton,40.75910089146212,-73.99611936309479,Social Drink and Food,40.75944805431904,-73.99521271484446,Cocktail Bar
1049,Clinton,40.75910089146212,-73.99611936309479,Hellcat Annie's Tap Room,40.76153217870817,-73.99418063601553,Bar
1050,Clinton,40.75910089146212,-73.99611936309479,Theater Row - The Beckett,40.758205614500774,-73.99359471003437,Theater
1051,Clinton,40.75910089146212,-73.99611936309479,Cachet Boutique Hotel,40.759773,-73.99646,Hotel
1052,Clinton,40.75910089146212,-73.99611936309479,West Vibe Salon + Beauty,40.76179385819139,-73.99271932252522,Spa
1053,Clinton,40.75910089146212,-73.99611936309479,The Marshal,40.7613412833165,-73.9942768975244,New American Restaurant
1054,Clinton,40.75910089146212,-73.99611936309479,Romeo and Juliet Coffee,40.760726,-73.997724,Coffee Shop
1055,Clinton,40.75910089146212,-73.99611936309479,Rudy's Bar & Grill,40.7599319591241,-73.99159047097984,Dive Bar
1056,Clinton,40.75910089146212,-73.99611936309479,Massage Envy - Midtown West,40.76035088929084,-73.9966432478505,Spa
1057,Clinton,40.75910089146212,-73.99611936309479,Hell's Chicken,40.76169618500672,-73.99404735425337,Fried Chicken Joint
1058,Clinton,40.75910089146212,-73.99611936309479,The Terrace at Yotel,40.75946227252865,-73.99518392488254,Roof Deck
1059,Clinton,40.75910089146212,-73.99611936309479,Tabata Noodle Restaurant,40.757084713520314,-73.99353918666411,Ramen Restaurant
1060,Clinton,40.75910089146212,-73.99611936309479,City Sandwich,40.760606,-73.99123,Sandwich Place
1061,Clinton,40.75910089146212,-73.99611936309479,Mercato,40.75629813785912,-73.99350663463123,Italian Restaurant
1062,Clinton,40.75910089146212,-73.99611936309479,Farida,40.755721641233336,-73.99462746829839,Caucasian Restaurant
1063,Clinton,40.75910089146212,-73.99611936309479,MPHC Climbing Gym,40.75965729339654,-73.99408787051208,Rock Climbing Spot
1064,Clinton,40.75910089146212,-73.99611936309479,Ollie's Sichuan Restaurant,40.75869555247971,-73.99322083968677,Chinese Restaurant
1065,Clinton,40.75910089146212,-73.99611936309479,Kiabacca,40.761678943346254,-73.99412438246532,Bar
1066,Clinton,40.75910089146212,-73.99611936309479,Tim Ho Wan,40.75936042286173,-73.99187086554677,Dim Sum Restaurant
1067,Clinton,40.75910089146212,-73.99611936309479,Schmackary's,40.76007,-73.990815,Bakery
1068,Clinton,40.75910089146212,-73.99611936309479,Terra Market,40.75686356881963,-73.9937370791919,Organic Grocery
1069,Clinton,40.75910089146212,-73.99611936309479,International Grocery,40.757260479117356,-73.99354715747175,Grocery Store
1070,Clinton,40.75910089146212,-73.99611936309479,Silver Towers 7th Floor Gym/Pool/Lounge/Roof,40.76063181255091,-73.99924872560831,Gym / Fitness Center
1071,Clinton,40.75910089146212,-73.99611936309479,5 Napkin Burger,40.760180000000005,-73.9910951312828,Burger Joint
1072,Clinton,40.75910089146212,-73.99611936309479,Blossom Du Jour,40.75943408106111,-73.99184750984575,Vegetarian / Vegan Restaurant
1073,Clinton,40.75910089146212,-73.99611936309479,Tavola,40.75553079277017,-73.99476881950281,Italian Restaurant
1074,Clinton,40.75910089146212,-73.99611936309479,Bird & Branch,40.76023380705023,-73.99092742659005,Coffee Shop
1075,Clinton,40.75910089146212,-73.99611936309479,The Alice Griffin Jewel Box Theatre,40.75946288301485,-73.99518523786081,Theater
1076,Clinton,40.75910089146212,-73.99611936309479,Oaxaca Taqueria,40.75989403625988,-73.99214544534135,Taco Place
1077,Clinton,40.75910089146212,-73.99611936309479,Il Punto Ristorante,40.75607945804827,-73.9945936203003,Italian Restaurant
1078,Clinton,40.75910089146212,-73.99611936309479,Turco Mediterranean Grill,40.75915761782478,-73.99202212667944,Mediterranean Restaurant
1079,Clinton,40.75910089146212,-73.99611936309479,OBAO Hell's Kitchen,40.76056300016482,-73.99108715100483,Thai Restaurant
1080,Clinton,40.75910089146212,-73.99611936309479,Westway Diner,40.759463361033475,-73.99181609312693,Diner
1081,Clinton,40.75910089146212,-73.99611936309479,Gourmet Unlimited Deli,40.76028219096396,-73.99511881805807,Sandwich Place
1082,Clinton,40.75910089146212,-73.99611936309479,Empire Coffee & Tea,40.75801695174228,-73.99289785463402,Coffee Shop
1083,Clinton,40.75910089146212,-73.99611936309479,Mud Sweat Tears Pottery,40.76224188919144,-73.99349958590342,Art Gallery
1084,Midtown,40.75469110270623,-73.98166882730304,Bryant Park,40.753621,-73.983265,Park
1085,Midtown,40.75469110270623,-73.98166882730304,New York Public Library Terrace,40.75301665207755,-73.98147986022437,Plaza
1086,Midtown,40.75469110270623,-73.98166882730304,Nat Sherman Townhouse,40.75328314637699,-73.98035765297013,Smoke Shop
1087,Midtown,40.75469110270623,-73.98166882730304,sweetgreen,40.7546399,-73.9831017,Salad Place
1088,Midtown,40.75469110270623,-73.98166882730304,Joanna Vargas Skin Care,40.753136,-73.980721,Spa
1089,Midtown,40.75469110270623,-73.98166882730304,CAVA,40.75379240667664,-73.9819197912811,Mediterranean Restaurant
1090,Midtown,40.75469110270623,-73.98166882730304,Equinox East 43rd Street,40.754089,-73.9799,Gym
1091,Midtown,40.75469110270623,-73.98166882730304,Sofitel New York,40.75578722233005,-73.98176215591775,Hotel
1092,Midtown,40.75469110270623,-73.98166882730304,NBA Store,40.75530524423989,-73.97937729490778,Sporting Goods Shop
1093,Midtown,40.75469110270623,-73.98166882730304,COS,40.75367837580188,-73.98068597476947,Clothing Store
1094,Midtown,40.75469110270623,-73.98166882730304,Sophie's Cuban Cuisine,40.75592705154851,-73.98059774245192,Cuban Restaurant
1095,Midtown,40.75469110270623,-73.98166882730304,Xi'an Famous Foods,40.75592639448767,-73.98075122395642,Chinese Restaurant
1096,Midtown,40.75469110270623,-73.98166882730304,Gabriel Kreuther,40.75414305569201,-73.98350459096378,French Restaurant
1097,Midtown,40.75469110270623,-73.98166882730304,Whole Foods Market,40.75450746689136,-73.98429874954766,Grocery Store
1098,Midtown,40.75469110270623,-73.98166882730304,Strip House,40.755298209282735,-73.98068987647997,Steakhouse
1099,Midtown,40.75469110270623,-73.98166882730304,Bluestone Lane,40.75542213222283,-73.98311492870556,Coffee Shop
1100,Midtown,40.75469110270623,-73.98166882730304,Harvard Club of New York City,40.755484615334794,-73.98150167104264,Historic Site
1101,Midtown,40.75469110270623,-73.98166882730304,MUJI,40.75247095108687,-73.98134887218475,Miscellaneous Shop
1102,Midtown,40.75469110270623,-73.98166882730304,Andaz 5th Avenue - A Concept By Hyatt,40.75282904501203,-73.98094169367391,Hotel
1103,Midtown,40.75469110270623,-73.98166882730304,Books Kinokuniya,40.75405320187223,-73.98464945969599,Bookstore
1104,Midtown,40.75469110270623,-73.98166882730304,Málà Project,40.75685008448552,-73.98085527505972,Szechuan Restaurant
1105,Midtown,40.75469110270623,-73.98166882730304,Gotan,40.75660173346505,-73.98037190833062,Café
1106,Midtown,40.75469110270623,-73.98166882730304,Breads Bakery - Bryant Park Kiosk,40.7545583,-73.9839498,Bakery
1107,Midtown,40.75469110270623,-73.98166882730304,Park Italian Gourmet,40.75667784618427,-73.98194763998217,Deli / Bodega
1108,Midtown,40.75469110270623,-73.98166882730304,Swerve Fitness,40.756626438116555,-73.98030720333121,Cycle Studio
1109,Midtown,40.75469110270623,-73.98166882730304,The Bar Downstairs and Kitchen,40.752891619188674,-73.98130764411556,Cocktail Bar
1110,Midtown,40.75469110270623,-73.98166882730304,Trini Paki Boys Halal Food cart,40.75418933211259,-73.9803944749481,Food Truck
1111,Midtown,40.75469110270623,-73.98166882730304,Beyond Bespoke,40.75698,-73.98069,Tailor Shop
1112,Midtown,40.75469110270623,-73.98166882730304,& Other Stories- Bryant Park,40.753574426119386,-73.98071168934318,Clothing Store
1113,Midtown,40.75469110270623,-73.98166882730304,Yoga In The Park - Bryant Park,40.753967694676525,-73.98395742025114,Yoga Studio
1114,Midtown,40.75469110270623,-73.98166882730304,Koi New York,40.75275541257538,-73.98330420255661,Sushi Restaurant
1115,Midtown,40.75469110270623,-73.98166882730304,Columbia University Club of New York,40.75465607146406,-73.98150195974884,General College & University
1116,Midtown,40.75469110270623,-73.98166882730304,Lantern's Keep,40.75583105009053,-73.98225689622853,Cocktail Bar
1117,Midtown,40.75469110270623,-73.98166882730304,Tommy Bahama Restaurant,40.755425227515545,-73.9791977405548,Hawaiian Restaurant
1118,Midtown,40.75469110270623,-73.98166882730304,Valerie,40.756245378798916,-73.98148633509516,Cocktail Bar
1119,Midtown,40.75469110270623,-73.98166882730304,adidas,40.756221821894776,-73.97909389823302,Sporting Goods Shop
1120,Midtown,40.75469110270623,-73.98166882730304,Maison Kayser,40.752361229901794,-73.98262560367584,Bakery
1121,Midtown,40.75469110270623,-73.98166882730304,Urban Outfitters,40.754257,-73.980113,Clothing Store
1122,Midtown,40.75469110270623,-73.98166882730304,Le Carrousel in Bryant Park,40.75357445909334,-73.98397571726198,Theme Park Ride / Attraction
1123,Midtown,40.75469110270623,-73.98166882730304,Belasco Theatre,40.7565480793502,-73.98392286690733,Theater
1124,Midtown,40.75469110270623,-73.98166882730304,Blue Bottle Coffee,40.753027,-73.98414,Coffee Shop
1125,Midtown,40.75469110270623,-73.98166882730304,Ippudo,40.75648,-73.98039,Ramen Restaurant
1126,Midtown,40.75469110270623,-73.98166882730304,Kreuther Handcrafted Chocolate,40.75424093994513,-73.98351924434688,Chocolate Shop
1127,Midtown,40.75469110270623,-73.98166882730304,Barnes & Noble,40.755739,-73.978937,Bookstore
1128,Midtown,40.75469110270623,-73.98166882730304,Sunrise Mart,40.75261253559183,-73.98071412764527,Gourmet Shop
1129,Midtown,40.75469110270623,-73.98166882730304,Book Off,40.75641128441061,-73.9815928976681,Bookstore
1130,Midtown,40.75469110270623,-73.98166882730304,BCBGMAXAZRIA,40.75231043299551,-73.9813569188118,Women's Store
1131,Midtown,40.75469110270623,-73.98166882730304,Stone Bridge Pizza & Salad,40.752585764935624,-73.98045903500676,Pizza Place
1132,Midtown,40.75469110270623,-73.98166882730304,Zara,40.753584024770404,-73.9811192950084,Clothing Store
1133,Midtown,40.75469110270623,-73.98166882730304,The North Face,40.75415218029105,-73.98051889688341,Sporting Goods Shop
1134,Midtown,40.75469110270623,-73.98166882730304,The Lionel Pincus and Princess Firyal Map Division,40.75342329651074,-73.98168579597639,Art Gallery
1135,Midtown,40.75469110270623,-73.98166882730304,Beautiful: The Carole King Musical,40.75608805608642,-73.98491173525122,Theater
1136,Midtown,40.75469110270623,-73.98166882730304,Lady M Cake Boutique,40.752818400311845,-73.98358047008514,Bakery
1137,Midtown,40.75469110270623,-73.98166882730304,SoulCycle Bryant Park,40.75442098671884,-73.98518696018371,Cycle Studio
